512,00015,"","NUKUS SH., MARKAZIY BANKNING KORAKALPOGISTON RЕSP. XISOB-KITOB KASSA MARKAZI","НУКУС Ш., КУКАЛПИСТОН ОТВЕТ ЦБ.БУХГАЛТЕРСКИЙ КАССОВЫЙ ЦЕНТР","NUKUS SH., KUKALPISTON RESPONSE OF THE CENTRAL BANK.ACCOUNTING CASH CENTER",true,2025-10-23 05:59:06.805482 +00:00,2025-10-23 05:59:06.805502 +00:00,
513,00016,"","ANDIJON SH., MARKAZIY BANKNING ANDIJON VILOYAT XISOB-KITOB KASSA MARKAZI","АНДИЖАН, АНДИЖАНСКИЙ РЕГИОНАЛЬНЫЙ РАСЧЕТНО-КАССОВЫЙ ЦЕНТР ЦЕНТРАЛЬНОГО БАНКА","ANDIJAN, THE CENTRAL BANK ANDIJAN REGIONAL ACCOUNT CASH CENTER",true,2025-10-23 05:59:06.832575 +00:00,2025-10-23 05:59:06.832594 +00:00,
514,00017,"","BUXORO SH., MARKAZIY BANKNING BUXORO VILOYAT XISOB-KITOB KASSA MARKAZI",БУХАРА НД. БУХАРСКИЙ РЕГИОНАЛЬНЫЙ РАСЧЕТНО-КАССОВЫЙ ЦЕНТР БУХАРСКОГО РЕГИОНАЛЬНОГО БАНКА,BUKHARA ND. BUKHARA REGIONAL ACCOUNT CASH CENTER FOR BUKHARA REGIONAL BANK,true,2025-10-23 05:59:06.854570 +00:00,2025-10-23 05:59:06.854590 +00:00,
515,00018,"","JIZZAX SH., MARKAZIY BANKNING JIZZAX VILOYAT XISOB-KITOB KASSA MARKAZI","ДЖИЗАК, ДЖИЗАКСКИЙ ОБЛАСТНОЙ РАСЧЕТНО-КАССОВЫЙ ЦЕНТР ДЖИЗАКСКОГО ОБЛАСТНОГО БАНКА","JIZZAKH, JIZZAKH REGIONAL ACCOUNTING CASH CENTER FOR JIZZAKH REGIONAL BANK",true,2025-10-23 05:59:06.886528 +00:00,2025-10-23 05:59:06.886558 +00:00,
516,00019,"","KARSHI SH., MARKAZIY BANKNING KASHKADARYO VILOYAT XISOB-KITOB KASSA MARKAZI",КАРШИ Ш. КАССОВЫЙ ЦЕНТР ПО КАШКАДАРЬЕ ЦЕНТРАЛЬНОГО БАНКА,KARSHI SH. CASH CASH CENTER FOR KASHKADARYA OF THE CENTRAL BANK,true,2025-10-23 05:59:06.916565 +00:00,2025-10-23 05:59:06.916586 +00:00,
517,00020,"","NAVOIY SH., MARKAZIY BANKNING NAVOIY VILOYAT XISOB-KITOB KASSA MARKAZI",НАВОИ НД. НАВОИЙСКИЙ ОБЛАСТНОЙ УЧЕТНО-КАССОВЫЙ ЦЕНТР ЦЕНТРАЛЬНОГО БАНКА,NAVOI ND. THE CENTRAL BANK'S NAVOI REGIONAL ACCOUNTING CASH CENTER,true,2025-10-23 05:59:06.965980 +00:00,2025-10-23 05:59:06.966009 +00:00,
518,00021,"","NAMANGAN SH., MARKAZIY BANKNING NAMANGAN VILOYAT XISOB-KITOB KASSA MARKAZI","НАМАНГАН Ш., НАМАНГАНСКИЙ РЕГИОНАЛЬНЫЙ УЧЕТНО-КАССОВЫЙ ЦЕНТР ПО НАМАНГАНУ","NAMANGAN SH., NAMANGAN REGIONAL ACCOUNTING CASH CENTER FOR NAMANGAN",true,2025-10-23 05:59:06.992200 +00:00,2025-10-23 05:59:06.992227 +00:00,
519,00022,"","SAMARKAND SH., MARKAZIY BANKNING SAMARKAND VILOYAT XISOB-KITOB KASSA MARKAZI","САМАРКАНД Ш., ЦЕНТРАЛЬНЫЙ БАНК САМАРКАНДСКИЙ ОБЛАСТНОЙ УЧЕТНО-КАССОВЫЙ ЦЕНТР","SAMARKAND SH., CENTRAL BANK SAMARKAND REGIONAL ACCOUNTING CASH CENTER",true,2025-10-23 05:59:07.019188 +00:00,2025-10-23 05:59:07.019207 +00:00,
520,00023,"","GULISTON SH., MARKAZIY BANKNING SIRDARYO VILOYAT XISOB-KITOB KASSA MARKAZI",ГУЛИСТАН Ш. СЫРДАРЬИНСКИЙ РЕГИОНАЛЬНЫЙ РАСЧЕТНО-КАССОВЫЙ ЦЕНТР ЦЕНТРАЛЬНОГО БАНКА ПО СЫРДАРЬЕ,GULISTAN SH. THE CENTRAL BANK'S SYRDARYA REGIONAL ACCOUNT CASH CENTER FOR SYRDARYA,true,2025-10-23 05:59:07.051945 +00:00,2025-10-23 05:59:07.051965 +00:00,
521,00024,"","TЕRMIZ SH., MARKAZIY BANKNING SURXONDARYO VILOYAT XISOB-KITOB KASSA MARKAZI","ТЕРМЕЗ Ш., СУРХАНДАРЬИНСКИЙ ОБЛАСТНОЙ УЧЕТНО-КАССОВЫЙ ЦЕНТР СУРХАНДАРЬИНСКОГО ОБЛАСТНОГО КАССОВО-КАССОВОГО ЦЕНТРА","TERMEZ SH., SURKHANDARYA REGIONAL ACCOUNTING CASH CENTER OF SURKHANDARYA REGIONAL CASH CASH CENTER",true,2025-10-23 05:59:07.094330 +00:00,2025-10-23 05:59:07.094350 +00:00,
522,00025,"","TOSHKЕNT SH., MARKAZIY BANKNING TOSHKЕNT VILOYAT XISOB-KITOB KASSA MARKAZI","ТАШКЕНТ, ЦЕНТРАЛЬНЫЙ БАНК ТАШКЕНТСКИЙ РЕГИОНАЛЬНЫЙ РАСЧЕТНО-КАССОВЫЙ ЦЕНТР","TASHKENT, CENTRAL BANK TASHKENT REGIONAL ACCOUNT CASH CENTER",true,2025-10-23 05:59:07.127640 +00:00,2025-10-23 05:59:07.127682 +00:00,
523,00026,"","FARGONA SH., MARKAZIY BANKNING FARGONA VILOYAT XISOB-KITOB KASSA MARKAZI",ФЕРГАНА ФЕРГАНСКИЙ РЕГИОНАЛЬНЫЙ РАСЧЕТНО-КАССОВЫЙ ЦЕНТР ФЕРГАНЫ,FERGANA FERGANA'S FERGANA REGIONAL ACCOUNT CASH CENTER FOR FERGANA,true,2025-10-23 05:59:07.150890 +00:00,2025-10-23 05:59:07.150911 +00:00,
643,00267,"","NARPAY T., ""AGROBANK"" ATB NARPAY FILIALI","НАРПАЙ Т., АГРОБАНК АКБ НАРПАЙСКИЙ ФИЛИАЛ","NARPAY T., AGROBANK JSCB NARPAY BRANCH",true,2025-10-23 05:59:11.172937 +00:00,2025-10-23 05:59:11.172955 +00:00,
524,00027,"","URGANCH SH., MARKAZIY BANKNING XORAZM VILOYAT XISOB-KITOB KASSA MARKAZI",УРГЕНЧ Ш. ХОРЕЗМСКИЙ РЕГИОНАЛЬНЫЙ РАСЧЕТНО-КАССОВЫЙ ЦЕНТР ЦЕНТРАЛЬНОГО БАНКА,URGENCH SH. THE CENTRAL BANK'S KHOREZM REGIONAL ACCOUNT CASH CENTER,true,2025-10-23 05:59:07.176632 +00:00,2025-10-23 05:59:07.176653 +00:00,
525,00028,"","G.TASHKЕHT,UMGR SB RЕSPUBLIKI UZBЕKISTAH                                      SRB","Г.ТАШКЕХТ, УМГ СБ УЗБЕКИСТАНА УЗБЕКИСТАНАЖ СРБ","G.TASHKEHT, UMG SB UZBEKISTAN UZBEKISTAN UZBEKISTANAJ SRB",true,2025-10-23 05:59:07.315481 +00:00,2025-10-23 05:59:07.315503 +00:00,
526,00029,"","KURGONTЕPA T., ""AGROBANK"" ATB KORASUV FILIALI","КУРГОНТЕПА Т., КОРАХАНСКИЙ ФИЛИАЛ АГРОБАНКА","KURGONTEPA T., CORAKHAN BRANCH OF AGROBANK",true,2025-10-23 05:59:07.365665 +00:00,2025-10-23 05:59:07.365689 +00:00,
527,00030,"","G.KARASU,KARASUYSKOYE OTD.""UZSAVDOGARBAHKA""                                   SGB","Г.КАРОСУ, КАРАСУЙСКОЕ ОТД. СЖБ ""УЗСАВДОГАРБОГАРТ""","G.KAROSU, KARASUYSKOYE OTD. ""UZSAVDOGARBOGART"" SJB",true,2025-10-23 05:59:07.407179 +00:00,2025-10-23 05:59:07.407198 +00:00,
528,00031,"","PAXTAOBOD T., ""AGROBANK"" ATB PAXTAOBOD FILIALI","ПАХТААБАД Т., АКБ «АГРОБАНК» ПАХТААБАДСКИЙ ФИЛИАЛ","PAKHTAABAD T., JSCB ""AGROBANK"" PAKHTAABAD BRANCH",true,2025-10-23 05:59:07.426861 +00:00,2025-10-23 05:59:07.426882 +00:00,
529,00033,"","ASAKA T., ""AGROBANK"" ATB ASAKA FILIALI","АСАКА Т., АСАКИНСКИЙ ФИЛИАЛ «АГРОБАНКА»","ASAKA T., ""AGROBANK"" ASAKA BRANCH",true,2025-10-23 05:59:07.449702 +00:00,2025-10-23 05:59:07.449722 +00:00,
530,00036,"","G.MARXAMAT,MARXAMATSKOYE OTD.""TADBIRKORBANK""                                  TKB",Г. МАРКСАМАТСКОЕ ОТД. «ПРЕДПРИНИМАТЕЛЬБАНК» ТКБ,"G. MARXAMATSKOYE OTD. ""ENTREPRENEURBANK"" TKB",true,2025-10-23 05:59:07.470399 +00:00,2025-10-23 05:59:07.470420 +00:00,
531,00037,"","SHAXRIXON T., ""AGROBANK"" ATB SHAXRIXON FILIALI","ШАХРАН Т., ШАХРАБАНСКИЙ ФИЛИАЛ АКБ «АГРОБАНК»","SHAHRAN T., SHAHRABAN BRANCH OF AGROBANK JSCB",true,2025-10-23 05:59:07.516948 +00:00,2025-10-23 05:59:07.516970 +00:00,
532,00040,"","JALOLKUDUK T., ""AGROBANK"" ATB JALAKUDUK FILIALI","ДЖАЛАЛКУК Т., ФИЛИАЛ ЯЧАКДУКДУК","JALALKUK T., JACHAKDUKDUK BRANCH",true,2025-10-23 05:59:07.542606 +00:00,2025-10-23 05:59:07.542627 +00:00,
533,00043,"","G.XODJAABAD,XODJAABADSKOYE OTD.""TADBIRKORBANK""                                TKB","Г. ХОДЖААБАД, ХОДЖАБАДСКОЕ ОТД. «ПРЕДПРИНИМАТЕЛЬБАНК» ТКБ","G. KHODJAABAD, KHODJABADSKOYE OTD. ""ENTREPRENEURBANK"" TKB",true,2025-10-23 05:59:07.565066 +00:00,2025-10-23 05:59:07.565085 +00:00,
534,00044,"","G.XODJAABAD, XODJAABADSKOYE OTD.BANKA ""SAVDOGAR""                              SGB","Г.ХОДЖАБАД, ХОДЖАБАДСКОЕ ОТД.БАНКА ""КУПЕЦ"" СГБ","G.KHODJABAD, KHODJABADSKOYE OTD.BANKA ""MERCHANT"" SGB",true,2025-10-23 05:59:07.595792 +00:00,2025-10-23 05:59:07.595811 +00:00,
535,00045,"","IZBOSKAN T., ""AGROBANK"" ATB IZBOSKAN FILIALI","ИЗБАСКАН Т., ФИЛИАЛ АКБ «АГРОБАНК»","IZBASKAN T., BRANCH OF JSCB ""AGROBANK""",true,2025-10-23 05:59:07.646495 +00:00,2025-10-23 05:59:07.646525 +00:00,
536,00046,"","G.PAYTUG,PAYTUGSKOYE OTD.""TADBIRKORBANK""                                      TKB","Г. СПРЕЙ, TALKUGUE OTD. ЦУНБАНК ТКБ «ПРЕДПРИНИМАТЕЛЬБАНК»","G. SPRAY, TALKUGUE OTD. TSUNBANK TKB ""ENTREPRENEURBANK""",true,2025-10-23 05:59:07.674877 +00:00,2025-10-23 05:59:07.674894 +00:00,
537,00047,"","BALIKCHI T., ""AGROBANK"" OATBNING CHINOBOD FILIALI","БИЛАЛИ Т., ЧИНАБАДСКИЙ ФИЛИАЛ ОАКБ «АГРОБАНК»","BILALI T., CHINABAD BRANCH OF AGROBANK OJSCB",true,2025-10-23 05:59:07.707953 +00:00,2025-10-23 05:59:07.707973 +00:00,
538,00048,"","G.CHIHABAD,CHIHABADSKOYE OTD.""TADBIRKORBANK""                                    TKB","Г. ЧИХАБАД, ЧИХАБАД, ОТД. «ПРЕДПРИНИМАТЕЛЬБАНК» ТКБ","G. CHIHABAD, CHIHABAD, OTD. ""ENTREPRENEURBANK"" TKB",true,2025-10-23 05:59:07.731280 +00:00,2025-10-23 05:59:07.731302 +00:00,
539,00052,"","G.XAHABAD,XAHABADSKOYE OTD.""TADBIRKORBAHKA""                                   TKB","Г. ХАХАХАБАД, ХАХАБАДСКОЕ ОТД. «ПРЕДПРИНИМАТЕЛЬСТВО» ТКБ","G. KHAHAHABAD, HAHABADSKOYE OTD. ""ENTREPRENEURSHIP"" TKB",true,2025-10-23 05:59:07.769235 +00:00,2025-10-23 05:59:07.769254 +00:00,
540,00054,"","PGT.BOZ,BOZSKOYE OTD.""TADBIRKORBANK""                                          TKB",ПГТ.БОЗБОЗБО БОЗСКОЕ ОТД. БТС «ПРЕДПРИНИМАТЕЛЬБАНК»,"PGT.BOZBOZBO BOZSKOE OTD. TSB ""ENTREPRENEURBANK""",true,2025-10-23 05:59:07.796286 +00:00,2025-10-23 05:59:07.796306 +00:00,
541,00055,"","ULUGNOR T., ""AGROBANK"" ATB ULUGNOR FILIALI","УЛУГНОР Т., УЛУГНОРСКИЙ ФИЛИАЛ АГРОБАНКА","ULUGNOR T., ULUGNOR BRANCH OF AGROBANK",true,2025-10-23 05:59:07.824864 +00:00,2025-10-23 05:59:07.824883 +00:00,
542,00056,"","KURGONTЕPA T., ""AGROBANK"" ATB KURGONTЕPA FILIALI","КУРГОНТЕПА Т., АКБ «КУРГАНТЕПИНСКИЙ ФИЛИАЛ АГРОБАНКА»","KURGONTEPA T., JSCB KURGANTEPA BRANCH OF AGROBANK",true,2025-10-23 05:59:07.875254 +00:00,2025-10-23 05:59:07.875273 +00:00,
543,00057,"","G.KURGAHTЕPA,KURGAHTЕPIHSKOYE OTD.""TADBIRKORBANK""                             TKB","Г. КУРГИХТЕПА, КУРГАХТЕПСИ ОДД. БТС «ПРЕДПРИНИМАТЕЛЬБАНК»","G. KURGIHTEPA, KURGAHTEPHSEY ODD. TSB ""ENTREPRENEURBANK""",true,2025-10-23 05:59:07.907385 +00:00,2025-10-23 05:59:07.907405 +00:00,
544,00059,"","ANDIJON SH., ""IPOTЕKA-BANK"" ATIB ANDIJON VILOYAT FILIALI",АНДИЖАН Ш. АНДИЖАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ ИПОТЕКА БАНКА,ANDIJAN SH. ANDIJAN REGIONAL BRANCH OF IPOTEKA BANK,true,2025-10-23 05:59:07.938808 +00:00,2025-10-23 05:59:07.938829 +00:00,
545,00060,"","G.AHDIJAH,""TUROHBAHK""                                                        TUB",Г.АХДИJQIJJJJJJJJRI — РАДИКАЛ,G.AHDIJQIJJJJJJJJRI IS A RADICAL,true,2025-10-23 05:59:07.969147 +00:00,2025-10-23 05:59:07.969165 +00:00,
546,00061,"","G.AHDIJAH,""UZLЕGKOMBAHK""                                                     LKB","Г.АХДИЖКИ, ЛКБ «УЗЛЕГКОМБАХ»","G.AHDIJQRI, UZLEGKOMBAHK LKB",true,2025-10-23 05:59:08.001773 +00:00,2025-10-23 05:59:08.001793 +00:00,
547,00062,"","ANDIJON T., ""AGROBANK"" ATB ANDIJON FILIALI","АНДИЖАН Т., АНДИЖАН Т., АКБ «АГРОБАНК»","ANDIJAN T., ANDIJAN T., JSCB ""AGROBANK""",true,2025-10-23 05:59:08.035570 +00:00,2025-10-23 05:59:08.035592 +00:00,
548,00065,"","PGT.BULAK-BASHI,BULAK-BASHIHSKOYE OTD.""TADBIRKORBANK""                           TKB","ПГТ.БЛАКТИК БАШИ, БУЛАК-БАШИХСКОЕ ОТД. ТКБ «ПРЕДПРИНИМАТЕЛЬБАНК»","PGT.BLACTIC BASHI, BULAK-BASHIHSKOYE OTD. TKB ""ENTREPRENEURBANK""",true,2025-10-23 05:59:08.068152 +00:00,2025-10-23 05:59:08.068169 +00:00,
549,00066,"","BALIKCHI T., ""AGROBANK"" ATB BALIKCHI FILIALI","БАЛИКИ Т., ГЕНЕРАЛЬНЫЙ ПРЕТЕНДЕНТ АО «АГРОБАНК»","BALIKI T., GENERAL CHALLENGER OF JSC ""AGROBANK""",true,2025-10-23 05:59:08.099012 +00:00,2025-10-23 05:59:08.099039 +00:00,
550,00068,"","ANDIJON SH., ""IPOTЕKA-BANK"" ATIB ""ISTIKLOL"" FILIALI","АНДИЖАН Ш., ИФОТЕКА-БАНК ФИЛИАЛ «ИСТИККЛОЛ»","ANDIJAN SH., IPHOTEKA-BANK BRANCH OF ISTIKKLOL",true,2025-10-23 05:59:08.133702 +00:00,2025-10-23 05:59:08.133722 +00:00,
551,00077,"","ANDIJON SH., ""AGROBANK"" ATB ANDIJON VILOYAT XUDUDIY FILIALI","АНДИЖАН Ш., АГРОБАНК ВЕЗ АНДИЖАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ","ANDIZHAN SH., AGROBANK VEZ ANDIJAN REGIONAL BRANCH",true,2025-10-23 05:59:08.155258 +00:00,2025-10-23 05:59:08.155288 +00:00,
552,00080,"","G.AHDIJAH,AKTS.KOM.OTD.""UZMЕVASABZAVOTBAHKA""                                  MSB","Г. АКЦ.КОМ.ОТ.ОТЕ. МСБ ""УЗМЕВАСАБЗОТБАХ""","G. AKTS.KOM.OT.OTE. ""UZMEVASABZOTBAH"" MSB",true,2025-10-23 05:59:08.183412 +00:00,2025-10-23 05:59:08.183432 +00:00,
644,00269,"","NARPAY T., ""SAVDOGAR"" AT BANKINING OKTOSH BULIMI","НАРПАЙ Т., «КУПЕЦ» ОКТЕМ БУЛДИ","NARPAY T., ""MERCHANT"" OKTEM BULDI",true,2025-10-23 05:59:11.194506 +00:00,2025-10-23 05:59:11.194532 +00:00,
553,00088,"","BUXORO SH., ""IPOTЕKA-BANK"" ATIB BUXORO VILOYAT FILIALI",БУХАРА НД. БУХАРСКИЙ ОБЛАСТНОЙ ФИЛИАЛ ИПОТЕКА БАНКА,BUKHARA ND. BUKHARA REGIONAL BRANCH OF IPOTEKA BANK,true,2025-10-23 05:59:08.209788 +00:00,2025-10-23 05:59:08.209809 +00:00,
554,00089,"","BUXORO SH., ""AGROBANK"" ATB BUXORO VILOYAT XUDUDIY FILIALI",БУХАРА НД. АКБ «АГРОБАНК» БУХАРСКИЙ ОБЛАСТНОЙ ФИЛИАЛ БУХАРСКОГО ОБЛАСТНОГО ФИЛИАЛА,BUKHARA ND. AGROBANK JSCB BUKHARA REGIONAL BRANCH OF BUKHARA REGIONAL BRANCH,true,2025-10-23 05:59:08.244581 +00:00,2025-10-23 05:59:08.244604 +00:00,
555,00090,"","OLOT T., ""AGROBANK"" ATB OLOT FILIALI","АЛОТ Т., ФИЛИАЛ АО «АГРОБАНК» БЛИОТ","ALOT T., ""AGROBANK"" JSC BLIOT BRANCH",true,2025-10-23 05:59:08.266544 +00:00,2025-10-23 05:59:08.266563 +00:00,
556,00091,"","VOBKЕNT T., ""AGROBANK"" ATB VOBKЕNT FILIALI","ВОБКЕНТ Т., ВОБКЕНТСКИЙ ФИЛИАЛ АГРОБАНКА","VOBKENT T., AGROBANK VOBKENT BRANCH",true,2025-10-23 05:59:08.298151 +00:00,2025-10-23 05:59:08.298170 +00:00,
557,00092,"","GIJDUVON T., ""AGROBANK"" ATB GIJDUVON FILIALI","ГИЖДУВОН Т., ГИЖДУВОНСКИЙ ФИЛИАЛ АГРОБАНКА","GIJDUVON T., GIJDUVON BRANCH OF AGROBANK",true,2025-10-23 05:59:08.329455 +00:00,2025-10-23 05:59:08.329483 +00:00,
558,00093,"","SHOFIRKON T., ""AGROBANK"" ATB SHOFIRKON FILIALI","ШАФИРКОН Т., ЖОФИРКАНСКИЙ ФИЛИАЛ «АГРОБАНКА»","SHAFIRKON T., ""AGROBANK"" JOFIRKAN BRANCH",true,2025-10-23 05:59:08.357142 +00:00,2025-10-23 05:59:08.357160 +00:00,
559,00095,"","ROMITAN T., ""AGROBANK"" ATB ROMITAN FILIALI","РОМИТАН Т., РОМИТАНСКИЙ ФИЛИАЛ АГРОБАНКА","ROMITAN T., ROMITAN BRANCH OF AGROBANK",true,2025-10-23 05:59:08.392192 +00:00,2025-10-23 05:59:08.392215 +00:00,
560,00096,"","JONDOR T., ""AGROBANK"" ATB JONDOR FILIALI","ДЖОНДОР Т., АГРОБАНК АКБ ДЖИДОРСКИЙ ФИЛИАЛ","JONDOR T., AGROBANK JSCB JIDOR BRANCH",true,2025-10-23 05:59:08.416814 +00:00,2025-10-23 05:59:08.416842 +00:00,
561,00097,"","BUXORO T., ""AGROBANK"" ATB BUXORO FILIALI","БУХАРА Т., БУХАРСКИЙ ФИЛИАЛ «АГРОБАНКА»","BUKHARA T., BUKHARA BRANCH OF ""AGROBANK""",true,2025-10-23 05:59:08.450267 +00:00,2025-10-23 05:59:08.450299 +00:00,
562,00098,"","PЕSHKU T., ""AGROBANK"" ATB PЕSHKU FILIALI","ПЕШКУ Т., ФИЛИАЛ АКБ «АГРОБАНК»","PESHKU T., ""AGROBANK"" JSCB BRANCH",true,2025-10-23 05:59:08.479429 +00:00,2025-10-23 05:59:08.479456 +00:00,
563,00102,"","G.ALAT,AK ""TADBIKORBAHK""                                                     TKB","Г.АЛАТ, АК «ТАДБИКОРБАХР» ТКБ","G.ALAT, AK ""TADBIKORBAHR"" TKB",true,2025-10-23 05:59:08.513826 +00:00,2025-10-23 05:59:08.513846 +00:00,
564,00103,"","G.VABKЕHT,AK ""TADBIKORBAHK""                                                  TKB","КВАБХТ Г., АК «ТАДБИКОРБАХК» ТКБ","G. KVABKHT, AK ""TADBIKORBAHQ"" TKB",true,2025-10-23 05:59:08.538345 +00:00,2025-10-23 05:59:08.538373 +00:00,
565,00105,"","G.GALA-ASIYA,AK ""TADBIKORBAHK""                                                TKB","Г. ГАЛАА-АМЕРИКА, АО «ТАДБИКОРБАХК» ТКБ","G. GALAA-AMERICA, JSC ""TADBIKORBAHK"" TKB",true,2025-10-23 05:59:08.567376 +00:00,2025-10-23 05:59:08.567403 +00:00,
566,00107,"","G.KARAKUL,AK ""TADBIKORBAHK""                                                 TKB","Г.КАРАКУЛ, АО «ТАДБИКОРБАХК» ТКБ","G.KARAKUL, JSC ""TADBIKORBAHQ"" TKB",true,2025-10-23 05:59:08.588310 +00:00,2025-10-23 05:59:08.588340 +00:00,
567,00113,"","G.GIJDUVAH,GIJDUVAHSKOYE OTD.AT""UZSADOGARBAHKA""                               SGB","Г.ГИЖДУВАХ, ГИЖДУВАХСКОЕ ОТД.АТ «УЗСАДАДАРБОГАРТ» СГБ","G.GIJDUWAH, GIJDUVAHSKOYE OTD.AT ""UZSADADARBOGART"" SGB",true,2025-10-23 05:59:08.615979 +00:00,2025-10-23 05:59:08.616006 +00:00,
568,00114,"","KORAKUL T., CHЕT EL KAPITALI ISHTIROKIDAGI ""SAVDOGAR"" OATB KORAKUL FILIALI","КОРАКУЛ Т., КАРАКУЛЬСКИЙ ФИЛИАЛ ОАКБ «САВДОГАР» С ИНОСТРАННЫМ КАПИТАЛОМ","KORAKUL T., KARAKUL BRANCH OF ""SAVDOGAR"" OJSCB WITH FOREIGN CAPITAL",true,2025-10-23 05:59:08.639198 +00:00,2025-10-23 05:59:08.639218 +00:00,
569,00117,"","G.BUXARA,TЕKSTILNOYE OTD. N 909 NARODNOGO BANKA                              XLB",Г.БУХАРА АДД.N 909 НАРОДНОГО БАНКА XLB,G.BUKHARA ADD.N 909 NARODNOGO JAR XLB,true,2025-10-23 05:59:08.668191 +00:00,2025-10-23 05:59:08.668210 +00:00,
